symbol,synonym_symbol,scientific_name_full,common_name,family,is_synonym,state
PEDES2,,Penstemon deustus Douglas ex Lindl. var. suffrutescens L.F. Hend.,scabland penstemon,Scrophulariaceae,False,OR
PEDEV2,,Penstemon deustus Douglas ex Lindl. var. variabilis (Suksd.) Cronquist,scabland penstemon,Scrophulariaceae,False,OR
PEDEV2,PEDEV,Penstemon deustus Douglas ex Lindl. ssp. variabilis (Suksd.) Pennell & D.D. Keck,,Scrophulariaceae,True,OR
PEDEV2,PEVA2,Penstemon variabilis Suksd.,,Scrophulariaceae,True,OR
PEDIC,,Pedicularis L.,lousewort,Scrophulariaceae,False,OR
PEDIO,,Pediocactus Britton & Rose,pincushion cactus,Cactaceae,False,OR
PEDU2,,Petrorhagia dubia (Raf.) G. López & Romo,hairypink,Caryophyllaceae,False,OR
PEDU2,DIVE3,Dianthus velutinus Guss.,,Caryophyllaceae,True,OR
PEDU2,KOVE2,Kohlrauschia velutina (Guss.) Rchb.,,Caryophyllaceae,True,OR
PEDU2,PEVE3,Petrorhagia velutina (Guss.) P.W. Ball & Heywood,,Caryophyllaceae,True,OR
PEDU2,TUVE,Tunica velutina (Guss.) Fisch. & C.A. Mey.,,Caryophyllaceae,True,OR
PEEL4,,Penstemon elegantulus Pennell,rockvine penstemon,Scrophulariaceae,False,OR
PEER,,Penstemon eriantherus Pursh,fuzzytongue penstemon,Scrophulariaceae,False,OR
PEER3,,Perideridia erythrorhiza (Piper) T.I. Chuang & Constance,western yampah,Apiaceae,False,OR
PEERA,,Penstemon eriantherus Pursh var. argillosus M.E. Jones,fuzzytongue penstemon,Scrophulariaceae,False,OR
PEERA,PEWHD,Penstemon whitedii Piper ssp. dayanus (Howell) D.D. Keck,,Scrophulariaceae,True,OR
PEERR,,Penstemon eriantherus Pursh var. redactus Pennell & D.D. Keck,longsac penstemon,Scrophulariaceae,False,OR
PEERR,PEWHT,Penstemon whitedii Piper ssp. tristis Pennell & D.D. Keck,,Scrophulariaceae,True,OR
PEEU,,Penstemon euglaucus English,glaucous beardtongue,Scrophulariaceae,False,OR
PEFR3,,Penstemon fruticosus (Pursh) Greene,bush penstemon,Scrophulariaceae,False,OR
PEFR5,,Petasites frigidus (L.) Fr.,arctic sweet coltsfoot,Asteraceae,False,OR
PEFRF,,Petasites frigidus (L.) Fr. var. frigidus,arctic sweet coltsfoot,Asteraceae,False,OR
PEFRF,PEAL16,Petasites alaskanus Rydb.,,Asteraceae,True,OR
PEFRF,PECO24,Petasites corymbosus (R. Br.) Rydb.,,Asteraceae,True,OR
PEFRF,PEFRN2,Petasites frigidus (L.) Fr. ssp. nivalis (Greene) Cody,,Asteraceae,True,OR
PEFRF,PEFRC,Petasites frigidus (L.) Fr. var. corymbosus (R. Br.) Cronquist,,Asteraceae,True,OR
PEFRF,PEFRH,Petasites frigidus (L.) Fr. var. hyperboreoides Hultén,,Asteraceae,True,OR
PEFRF,PEFRN,Petasites frigidus (L.) Fr. var. nivalis (Greene) Cronquist,,Asteraceae,True,OR
PEFRF,PEGR18,Petasites gracilis Britton,,Asteraceae,True,OR
PEFRF,PEHY5,Petasites hyperboreus Rydb.,,Asteraceae,True,OR
PEFRF,PENI4,Petasites nivalis Greene,,Asteraceae,True,OR
PEFRF4,,Penstemon fruticosus (Pursh) Greene var. fruticosus,bush penstemon,Scrophulariaceae,False,OR
PEFRP,,Petasites frigidus (L.) Fr. var. palmatus (Aiton) Cronquist,arctic sweet coltsfoot,Asteraceae,False,OR
PEFRP,NAAR3,Nardosmia arctica (A.E. Porsild) Á. Löve & D. Löve,,Asteraceae,True,OR
PEFRP,PEAR5,Petasites arcticus A.E. Porsild,,Asteraceae,True,OR
PEFRP,PEFRA3,Petasites frigidus (L.) Fr. ssp. arcticus (A.E. Porsild) Cody,,Asteraceae,True,OR
PEFRP,PEFRP2,Petasites frigidus (L.) Fr. ssp. palmatus (Aiton) Cody,,Asteraceae,True,OR
PEFRP,PEHO7,Petasites hookerianus (Nutt.) Rydb.,,Asteraceae,True,OR
PEFRP,PEPA31,Petasites palmatus (Aiton) A. Gray,,Asteraceae,True,OR
PEFRP,PESP7,Petasites speciosus (Nutt.) Piper,,Asteraceae,True,OR
PEFRS2,,Penstemon fruticosus (Pursh) Greene var. serratus (D.D. Keck) Cronquist,sawleaf bush penstemon,Scrophulariaceae,False,OR
PEFRS2,PEFRS4,Penstemon fruticosus (Pursh) Greene ssp. serratus D.D. Keck,,Scrophulariaceae,True,OR
PEGA,,Penstemon gairdneri Hook.,Gairdner's beardtongue,Scrophulariaceae,False,OR
PEGA3,,Perideridia gairdneri (Hook. & Arn.) Mathias,Gardner's yampah,Apiaceae,False,OR
PEGAB,,Perideridia gairdneri (Hook. & Arn.) Mathias ssp. borealis T.I. Chuang & Constance,common yampah,Apiaceae,False,OR
PEGAB,ATMO,Atenia montana (Blank.) Rydb.,,Apiaceae,True,OR
PEGAB,CAMO21,Carum montanum Blank.,,Apiaceae,True,OR
PEGAB,PEMO7,Perideridia montana (Blank.) Dorn,,Apiaceae,True,OR
PEGAG2,,Penstemon gairdneri Hook. var. gairdneri,Gairdner's beardtongue,Scrophulariaceae,False,OR
PEGAG2,PEGAH,Penstemon gairdneri Hook. ssp. hians (Piper) D.D. Keck,,Scrophulariaceae,True,OR
PEGAG2,PEGAH2,Penstemon gairdneri Hook. var. hians Piper,,Scrophulariaceae,True,OR
PEGAN,,Peganum L.,peganum,Zygophyllaceae,False,OR
PEGAO2,,Penstemon gairdneri Hook. var. oreganus A. Gray,Gairdner's beardtongue,Scrophulariaceae,False,OR
PEGAO2,PEGAO,Penstemon gairdneri Hook. ssp. oreganus (A. Gray) D.D. Keck,,Scrophulariaceae,True,OR
PEGAO2,PEPU14,Penstemon puberulentus Rydb.,,Scrophulariaceae,True,OR
PEGL10,,Penstemon glaucinus Pennell,blueleaf beardtongue,Scrophulariaceae,False,OR
PEGL2,,Pennisetum glaucum (L.) R. Br.,pearl millet,Poaceae,False,OR
PEGL2,CEAM3,Cenchrus americanus (L.) Morrone,,Poaceae,True,OR
PEGL2,PAAM4,Panicum americanum L.,,Poaceae,True,OR
PEGL2,PEAM4,Pennisetum americanum (L.) Leeke,,Poaceae,True,OR
PEGL2,PETY,Pennisetum typhoides auct. non (Burm.) Stapf & C.E. Hubbard,,Poaceae,True,OR
PEGL4,,Penstemon glandulosus Douglas,stickystem penstemon,Scrophulariaceae,False,OR
PEGL5,,Penstemon globosus (Piper) Pennell & D.D. Keck,globe penstemon,Scrophulariaceae,False,OR
PEGLG3,,Penstemon glandulosus Douglas var. glandulosus,stickystem penstemon,Scrophulariaceae,False,OR
PEGR2,,Pedicularis groenlandica Retz.,elephanthead lousewort,Scrophulariaceae,False,OR
PEGR2,ELGR4,Elephantella groenlandica (Retz.) Rydb.,,Scrophulariaceae,True,OR
PEGR2,PEGRS2,Pedicularis groenlandica Retz. ssp. surrecta (Benth.) Piper,,Scrophulariaceae,True,OR
PEGR2,PEGRS3,Pedicularis groenlandica Retz. var. surrecta (Benth.) A. Gray,,Scrophulariaceae,True,OR
PEGR4,,Penstemon gracilentus A. Gray,slender penstemon,Scrophulariaceae,False,OR
PEHA,,Peganum harmala L.,harmal peganum,Zygophyllaceae,False,OR
PEHO,,Pedicularis howellii A. Gray,Howell's lousewort,Scrophulariaceae,False,OR
PEHO5,,Perideridia howellii (J.M. Coult. & Rose) Mathias,Howell's yampah,Apiaceae,False,OR
PEHU,,Penstemon humilis Nutt. ex A. Gray,low beardtongue,Scrophulariaceae,False,OR
PEHUH,,Penstemon humilis Nutt. ex A. Gray ssp. humilis,low beardtongue,Scrophulariaceae,False,OR
PEHUH,PECI11,Penstemon cinereus Piper,,Scrophulariaceae,True,OR
PEHUH,PECIF,Penstemon cinereus Piper var. foliatus D.D. Keck,,Scrophulariaceae,True,OR
PEHUH,PEDE21,Penstemon decurvus Pennell ex Crosswh.,,Scrophulariaceae,True,OR
PEHUH,PEHUD,"Penstemon humilis Nutt. ex A. Gray var. deserticus S.L. Welsh, nom. inq.",,Scrophulariaceae,True,OR
PEHUH,PEHUH2,Penstemon humilis Nutt. ex A. Gray var. humilis,,Scrophulariaceae,True,OR
PEJA2,,Penstemon janishiae N.H. Holmgren,Antelope Valley beardtongue,Scrophulariaceae,False,OR
PEKI,,Penstemon kingii S. Watson,King's beardtongue,Scrophulariaceae,False,OR
PEKI,PENY,Penstemon nyeensis Crosswh.,,Scrophulariaceae,True,OR
PELA7,,Penstemon laetus A. Gray,mountain blue penstemon,Scrophulariaceae,False,OR
PELAS,,Penstemon laetus A. Gray ssp. sagittatus D.D. Keck,mountain blue penstemon,Scrophulariaceae,False,OR
PELAS,PELAS3,Penstemon laetus A. Gray var. sagittatus (D.D. Keck) McMinn,,Scrophulariaceae,True,OR
PELE5,,Perideridia lemmonii (J.M. Coult. & Rose) T.I. Chuang & Constance,Lemmon's yampah,Apiaceae,False,OR
PELLA,,Pellaea Link,cliffbrake,Pteridaceae,False,OR
PELTA,,Peltandra Raf.,arrow arum,Araceae,False,OR
PEMI3,,Penstemon miser A. Gray,Malheur penstemon,Scrophulariaceae,False,OR
PEMU,,Pellaea mucronata (D.C. Eaton) D.C. Eaton,birdfoot cliffbrake,Pteridaceae,False,OR
PEMUM,,Pellaea mucronata (D.C. Eaton) D.C. Eaton ssp. mucronata,birdfoot cliffbrake,Pteridaceae,False,OR
PEMUM,PELO8,Pellaea longimucronata Hook.,,Pteridaceae,True,OR
PEMUM,PEMUM3,Pellaea mucronata (D.C. Eaton) D.C. Eaton var. mucronata,,Pteridaceae,True,OR
PENE3,,Penstemon newberryi A. Gray,mountain pride,Scrophulariaceae,False,OR
PENEB,,Penstemon newberryi A. Gray ssp. berryi (Eastw.) D.D. Keck,Berry's penstemon,Scrophulariaceae,False,OR
PENEB,PENEB3,Penstemon newberryi A. Gray var. berryi (Eastw.) N.H. Holmgren,,Scrophulariaceae,True,OR
PENI5,,Pediocactus nigrispinus (Hochstätter) Hochstätter,snowball cactus,Cactaceae,False,OR
PENI5,PENIB2,Pediocactus nigrispinus (Hochstätter) Hochstätter ssp. beastonii (Hochstätter) Hochstätter,,Cactaceae,True,OR
PENI5,PENIP3,Pediocactus nigrispinus (Hochstätter) Hochstätter ssp. puebloensis Hochstätter,,Cactaceae,True,OR
PENI5,PENIB,Pediocactus nigrispinus (Hochstätter) Hochstätter var. beastonii Hochstätter,,Cactaceae,True,OR
PENI5,PESIN,Pediocactus simpsonii (Engelm.) Britton & Rose var. nigrispinus Hochstätter,,Cactaceae,True,OR
PENNI,,Pennisetum Rich. ex Pers.,fountaingrass,Poaceae,False,OR
PENST,,Penstemon Schmidel,beardtongue,Scrophulariaceae,False,OR
PENST,PEHY11,"Penstemon ×hybridus hort. ex Groenl. & Rümpler, nom. inval.",,Scrophulariaceae,True,OR
PENTA10,,"Pentagramma Yatsk., Windham & E. Wollenw.",goldback fern,Pteridaceae,False,OR
PENTA2,,Pentaglottis Tausch,pentaglottis,Boraginaceae,False,OR
PENTH,,Penthorum L.,penthorum,Crassulaceae,False,OR
PEOR6,,Perideridia oregana (S. Watson) Mathias,Oregon yampah,Apiaceae,False,OR
PEOV2,,Penstemon ovatus Douglas ex Hook.,eggleaf beardtongue,Scrophulariaceae,False,OR
PEPA29,,Penstemon payettensis A. Nelson & J.F. Macbr.,Payette beardtongue,Scrophulariaceae,False,OR
PEPE10,,Penstemon peckii Pennell,Peck's beardtongue,Scrophulariaceae,False,OR
PEPE11,,Penstemon pennellianus D.D. Keck,Blue Mountain beardtongue,Scrophulariaceae,False,OR
PEPE12,,Penstemon perpulcher A. Nelson,Minidoka beardtongue,Scrophulariaceae,False,OR
PEPE12,PEMI13,Penstemon minidokanus A. Nelson & J.F. Macbr.,,Scrophulariaceae,True,OR
PEPE26,,Pectocarya penicillata (Hook. & Arn.) A. DC.,sleeping combseed,Boraginaceae,False,OR
PEPE26,CYPE8,Cynoglossum penicillatum Hook. & Arn.,,Boraginaceae,True,OR
PEPE26,PELIP2,Pectocarya linearis (Ruiz & Pav.) DC. var. penicillata (Hook. & Arn.) M.E. Jones,,Boraginaceae,True,OR
PEPR2,,Penstemon procerus Douglas ex Graham,littleflower penstemon,Scrophulariaceae,False,OR
PEPR4,,Petrorhagia prolifera (L.) P.W. Ball & Heywood,childing pink,Caryophyllaceae,False,OR
PEPR4,DIPR3,Dianthus prolifer L.,,Caryophyllaceae,True,OR
PEPR4,TUPR2,Tunica prolifera (L.) Scop.,,Caryophyllaceae,True,OR
PEPR6,,Penstemon pratensis Greene,western whiteflower beardtongue,Scrophulariaceae,False,OR
PEPRB2,,Penstemon procerus Douglas ex Graham var. brachyanthus (Pennell) Cronquist,pincushion beardtongue,Scrophulariaceae,False,OR
PEPRB2,PEPRB,Penstemon procerus Douglas ex Graham ssp. brachyanthus (Pennell) D.D. Keck,,Scrophulariaceae,True,OR
PEPRB2,PETOB,Penstemon tolmiei Hook. ssp. brachyanthus (Pennell) D.D. Keck,,Scrophulariaceae,True,OR
PEPRF2,,Penstemon procerus Douglas ex Graham var. formosus (A. Nelson) Cronquist,pincushion beardtongue,Scrophulariaceae,False,OR
PEPRF2,PEPRF,Penstemon procerus Douglas ex Graham ssp. formosus (A. Nelson) D.D. Keck,,Scrophulariaceae,True,OR
PEPRF2,PETOF,Penstemon tolmiei Hook. ssp. formosus (A. Nelson) D.D. Keck,,Scrophulariaceae,True,OR
PEPRP,,Penstemon procerus Douglas ex Graham var. procerus,pincushion beardtongue,Scrophulariaceae,False,OR
PEPRP,PECOP6,Penstemon confertus Douglas ex Lindl. ssp. procerus (Douglas ex Graham) D.V. Clark,,Scrophulariaceae,True,OR
PEPRP,PECOP5,Penstemon confertus Douglas ex Lindl. var. procerus (Douglas ex Graham) Coville,,Scrophulariaceae,True,OR
PEPU,,Pectocarya pusilla (A. DC.) A. Gray,little combseed,Boraginaceae,False,OR
PERA,,Pedicularis racemosa Douglas ex Benth.,sickletop lousewort,Scrophulariaceae,False,OR
PERA3,,Penstemon rattanii A. Gray,Rattan's beardtongue,Scrophulariaceae,False,OR
PERA4,,Peraphyllum ramosissimum Nutt.,wild crab apple,Rosaceae,False,OR
PERAA,,Pedicularis racemosa Douglas ex Benth. ssp. alba Pennell,sickletop lousewort,Scrophulariaceae,False,OR
PERAA,PERAA2,Pedicularis racemosa Douglas ex Benth. var. alba (Pennell) Cronquist,,Scrophulariaceae,True,OR
PERAP,,Peraphyllum Nutt.,peraphyllum,Rosaceae,False,OR
PERAR,,Pedicularis racemosa Douglas ex Benth. ssp. racemosa,sickletop lousewort,Scrophulariaceae,False,OR
PERAR2,,Penstemon rattanii A. Gray ssp. rattanii,Rattan's beardtongue,Scrophulariaceae,False,OR
PERAR2,PERAR3,Penstemon rattanii A. Gray var. rattanii,,Scrophulariaceae,True,OR
PERI,,Penstemon richardsonii Douglas ex Lindl.,cutleaf beardtongue,Scrophulariaceae,False,OR
PERIC3,,Penstemon richardsonii Douglas ex Lindl. var. curtiflorus (D.D. Keck) Cronquist,cutleaf beardtongue,Scrophulariaceae,False,OR
PERIC3,PERIC2,Penstemon richardsonii Douglas ex Lindl. ssp. curtiflorus D.D. Keck,,Scrophulariaceae,True,OR
PERID,,Perideridia Rchb.,yampah,Apiaceae,False,OR
PERID3,,Penstemon richardsonii Douglas ex Lindl. var. dentatus (D.D. Keck) Cronquist,cutleaf beardtongue,Scrophulariaceae,False,OR
PERID3,PERID2,Penstemon richardsonii Douglas ex Lindl. ssp. dentatus D.D. Keck,,Scrophulariaceae,True,OR
PERIR,,Penstemon richardsonii Douglas ex Lindl. var. richardsonii,Richardson's penstemon,Scrophulariaceae,False,OR
PERO12,,Penstemon roezlii Regel,Roezl's penstemon,Scrophulariaceae,False,OR
PERO12,PECI10,Penstemon cinerascens Greene ex C.F. Baker,,Scrophulariaceae,True,OR
PERO12,PELAR3,Penstemon laetus A. Gray ssp. roezlii (Regel) D.D. Keck,,Scrophulariaceae,True,OR
PERO12,PELAR4,Penstemon laetus A. Gray var. roezlii (Regel) Jeps.,,Scrophulariaceae,True,OR
PERU,,Penstemon rupicola (Piper) Howell,cliff beardtongue,Scrophulariaceae,False,OR
PERY,,Penstemon rydbergii A. Nelson,Rydberg's penstemon,Scrophulariaceae,False,OR
PERYO,,Penstemon rydbergii A. Nelson var. oreocharis (Greene) N.H. Holmgren,herbaceous penstemon,Scrophulariaceae,False,OR
PERYO,PEOR3,Penstemon oreocharis Greene,,Scrophulariaceae,True,OR
PERYR,,Penstemon rydbergii A. Nelson var. rydbergii,swollen penstemon,Scrophulariaceae,False,OR
PERYR,PEHE9,Penstemon hesperius M. Peck,,Scrophulariaceae,True,OR
PERYR,PERYV,Penstemon rydbergii A. Nelson var. varians (A. Nelson) Cronquist,,Scrophulariaceae,True,OR
PERYR,PEVA3,Penstemon vaseyanus Greene,,Scrophulariaceae,True,OR
PESE,,Pectocarya setosa A. Gray,moth combseed,Boraginaceae,False,OR
PESE10,,Pentaglottis sempervirens (L.) Tausch ex L.H. Bailey,evergreen bugloss,Boraginaceae,False,OR
PESE10,ANSE12,Anchusa sempervirens L.,,Boraginaceae,True,OR
PESE10,CASE19,Caryolophora sempervirens (L.) Fisch. & Trautv.,,Boraginaceae,True,OR
PESE12,,Penstemon seorsus (A. Nelson) D.D. Keck,shortlobe penstemon,Scrophulariaceae,False,OR
PESE2,,Pedicularis semibarbata A. Gray,pinewoods lousewort,Scrophulariaceae,False,OR
PESE3,,Pennisetum setaceum (Forssk.) Chiov.,crimson fountaingrass,Poaceae,False,OR
PESE3,PERU4,Pennisetum ruppelii Steud.,,Poaceae,True,OR
PESE3,PHSE8,Phalaris setacea Forssk.,,Poaceae,True,OR
PESE5,,Penstemon serrulatus Menzies ex Sm.,serrulate penstemon,Scrophulariaceae,False,OR
PESE6,,Penthorum sedoides L.,ditch stonecrop,Crassulaceae,False,OR
PESES,,Pedicularis semibarbata A. Gray var. semibarbata,pinewoods lousewort,Scrophulariaceae,False,OR
PESP,,Penstemon speciosus Douglas ex Lindl.,royal penstemon,Scrophulariaceae,False,OR
PESP,PESPK,Penstemon speciosus Douglas ex Lindl. ssp. kennedyi (A. Nelson) D.D. Keck,,Scrophulariaceae,True,OR
PESP2,,Penstemon spatulatus Pennell,Wallowa beardtongue,Scrophulariaceae,False,OR
PESU6,,Penstemon subserratus Pennell,finetooth beardtongue,Scrophulariaceae,False,OR
PETAS,,Petasites Mill.,butterbur,Asteraceae,False,OR
PETR6,,Penstemon triphyllus Douglas ex Lindl.,Riggin's penstemon,Scrophulariaceae,False,OR
PETR7,,"Pentagramma triangularis (Kaulf.) Yatsk., Windham & E. Wollenw.",goldback fern,Pteridaceae,False,OR
PETRO,,Petrorhagia (Ser.) Link,pink,Caryophyllaceae,False,OR
PETRO3,,Petrophytum (Nutt. ex Torr. & A. Gray) Rydb.,rockspirea,Rosaceae,False,OR
PETRO3,PETRO2,"Petrophyton Rydb., orth. var.",,Rosaceae,True,OR
PETRT,,"Pentagramma triangularis (Kaulf.) Yatsk., Windham & E. Wollenw. ssp. triangularis",goldback fern,Pteridaceae,False,OR
PETRT,PETRR,"Pentagramma triangularis (Kaulf.) Yatsk., Windham & E. Wollenw. ssp. rebmanii Winner & M.G. Simpson",,Pteridaceae,True,OR
PETRT,PETRS,"Pentagramma triangularis (Kaulf.) Yatsk., Windham & E. Wollenw. ssp. semipallida (J.T. Howell) Yatsk., Windham & E. Wollenw.",,Pteridaceae,True,OR
PETRT,PISE6,"Pityrogramma semipallida J.T. Howell, nom. inq.",,Pteridaceae,True,OR
PETRT,PITR,Pityrogramma triangularis (Kaulf.) Maxon,,Pteridaceae,True,OR
PETRT,PITRS,Pityrogramma triangularis (Kaulf.) Maxon var. semipallida J.T. Howell,,Pteridaceae,True,OR
PETRT,PITRV,Pityrogramma triangularis (Kaulf.) Maxon var. viridis Hoover,,Pteridaceae,True,OR
PEVE2,,Penstemon venustus Douglas ex Lindl.,Venus penstemon,Scrophulariaceae,False,OR
PEVI,,Peltandra virginica (L.) Schott,green arrow arum,Araceae,False,OR
PEVI,PETH8,Peltandra tharpii F.A. Barkley,,Araceae,True,OR
PEWI,,Penstemon wilcoxii Rydb.,Wilcox's penstemon,Scrophulariaceae,False,OR
PEWI,PEOVP,Penstemon ovatus Douglas ex Hook. var. pinetorum Piper,,Scrophulariaceae,True,OR
PHAC2,,Phlox aculeata A. Nelson,sagebrush phlox,Polemoniaceae,False,OR
PHACE,,Phacelia Juss.,phacelia,Hydrophyllaceae,False,OR
PHAD,,Phacelia adenophora J.T. Howell,glandular yellow phacelia,Hydrophyllaceae,False,OR
PHAD,MIGL9,Miltitzia glandulifera (Torr. ex S. Watson) A. Heller,,Hydrophyllaceae,True,OR
PHAD,PHLUG,Phacelia lutea (Hook. & Arn.) J.T. Howell var. glandulifera (Torr. ex S. Watson) Cronquist,,Hydrophyllaceae,True,OR
PHAD2,,Phlox adsurgens Torr. ex A. Gray,northern phlox,Polemoniaceae,False,OR
PHAL2,,Phleum alpinum L.,alpine timothy,Poaceae,False,OR
PHAL2,PHALC2,Phleum alpinum L. var. commutatum (Gaudin) Griseb.,,Poaceae,True,OR
PHAL2,PHCO9,Phleum commutatum Gaudin,,Poaceae,True,OR
PHAL2,PHCOA,Phleum commutatum Gaudin var. americanum (Fourn.) Hultén,,Poaceae,True,OR
PHALA2,,Phalaris L.,canarygrass,Poaceae,False,OR
PHAM4,,Phytolacca americana L.,American pokeweed,Phytolaccaceae,False,OR
PHAMA3,,Phytolacca americana L. var. americana,American pokeweed,Phytolaccaceae,False,OR
PHAMA3,PHDE9,Phytolacca decandra L.,,Phytolaccaceae,True,OR
PHAN2,,Phalaris angusta Nees ex Trin.,timothy canarygrass,Poaceae,False,OR
PHAQ,,Phalaris aquatica L.,bulbous canarygrass,Poaceae,False,OR
PHAQ,PHST12,Phalaris stenoptera Hack.,,Poaceae,True,OR
PHAQ,PHTU,Phalaris tuberosa L.,,Poaceae,True,OR
PHAQ,PHTUH,Phalaris tuberosa L. var. hirtiglumis Batt. & Trabut,,Poaceae,True,OR
PHAQ,PHTUS,Phalaris tuberosa L. var. stenoptera (Hack.) Hitchc.,,Poaceae,True,OR
PHAR,,Phacelia argentea A. Nelson & J.F. Macbr.,sanddune phacelia,Hydrophyllaceae,False,OR
PHAR3,,Phalaris arundinacea L.,reed canarygrass,Poaceae,False,OR
PHAR3,PHARP,Phalaris arundinacea L. var. picta L.,,Poaceae,True,OR
PHAR3,PHAR15,Phalaroides arundinacea (L.) Raeusch.,,Poaceae,True,OR
PHAR3,PHARP3,Phalaroides arundinacea (L.) Raeusch. var. picta (L.) Tzvelev,,Poaceae,True,OR
PHAR4,,Phleum arenarium L.,sand timothy,Poaceae,False,OR
PHAU3,,Phlox austromontana Coville,mountain phlox,Polemoniaceae,False,OR
PHAU7,,Phragmites australis (Cav.) Trin. ex Steud.,common reed,Poaceae,False,OR
PHAU7,PHAUB,Phragmites australis (Cav.) Trin. ex Steud. var. berlandieri (Fourn.) C.F. Reed,,Poaceae,True,OR
PHAU7,PHCO15,Phragmites communis Trin.,,Poaceae,True,OR
PHAU7,PHCOB,Phragmites communis Trin. ssp. berlandieri (Fourn.) Á. Löve & D. Löve,,Poaceae,True,OR
PHAU7,PHCOB2,Phragmites communis Trin. var. berlandieri (Fourn.) Fernald,,Poaceae,True,OR
PHAU7,PHPH4,"Phragmites phragmites (L.) Karst., nom. inval.",,Poaceae,True,OR
PHAU8,,Phyllostachys aurea Carrière ex A. Rivière & C. Rivière,golden bamboo,Poaceae,False,OR
PHAUA3,,Phlox austromontana Coville ssp. austromontana,mountain phlox,Polemoniaceae,False,OR
PHAUA3,PHAUV,Phlox austromontana Coville ssp. vera Wherry,,Polemoniaceae,True,OR
PHAUA3,PHAUL2,Phlox austromontana Coville var. lutescens S.L. Welsh,,Polemoniaceae,True,OR
PHAUA6,,"Phragmites australis (Cav.) Trin. ex Steud. ssp. americanus Saltonst., P.M. Peterson & Soreng",American common reed,Poaceae,False,OR
PHAUA6,PHAM15,"Phragmites americanus (Saltonst., P.M. Peterson, & Soreng) A. Haines",,Poaceae,True,OR
PHAUA7,,Phragmites australis (Cav.) Trin. ex Steud. ssp. australis,European common reed,Poaceae,False,OR
PHAUD,,Phlox austromontana Coville ssp. densa (Brand) Wherry,dense mountain phlox,Polemoniaceae,False,OR
PHBI,,Phacelia bicolor Torr. ex S. Watson,twocolor phacelia,Hydrophyllaceae,False,OR
PHBI,PHBIB2,Phacelia bicolor Torr. ex S. Watson var. bicolor,,Hydrophyllaceae,True,OR
PHBO,,Phacelia bolanderi A. Gray,Bolander's phacelia,Hydrophyllaceae,False,OR
PHBR3,,Phalaris brachystachys Link,shortspike canarygrass,Poaceae,False,OR
PHCA,,Phacelia californica Cham.,California phacelia,Hydrophyllaceae,False,OR
PHCA11,,Physocarpus capitatus (Pursh) Kuntze,Pacific ninebark,Rosaceae,False,OR
PHCA11,PHOPT,Physocarpus opulifolius (L.) Maxim. var. tomentellus (Ser.) B. Boivin,,Rosaceae,True,OR
PHCA15,,Phacelia capitata Kruckeb.,clustered phacelia,Hydrophyllaceae,False,OR
PHCA18,,Philadelphus californicus Benth.,California mock orange,Hydrangeaceae,False,OR
PHCA18,PHGOC,Philadelphus gordonianus Lindl. var. columbianus (Koehne) Rehder,,Hydrangeaceae,True,OR
PHCA18,PHLEC,Philadelphus lewisii Pursh ssp. californicus (Benth.) Munz,,Hydrangeaceae,True,OR
PHCA4,,Phalaris californica Hook. & Arn.,California canarygrass,Poaceae,False,OR
PHCA5,,Phalaris canariensis L.,annual canarygrass,Poaceae,False,OR
PHCA6,,Phalaris caroliniana Walter,Carolina canarygrass,Poaceae,False,OR
PHCA7,,Phlox caespitosa Nutt.,tufted phlox,Polemoniaceae,False,OR
PHCA7,PHCAE,Phlox caespitosa Nutt. ssp. eucaespitosa Brand,,Polemoniaceae,True,OR
PHCA7,PHDO3,Phlox douglasii Hook.,,Polemoniaceae,True,OR
PHCA7,PHDOE,Phlox douglasii Hook. ssp. eudouglasii Brand,,Polemoniaceae,True,OR
PHCH,,Phoenicaulis cheiranthoides Nutt.,wallflower phoenicaulis,Brassicaceae,False,OR
PHCH,PHCHG,Phoenicaulis cheiranthoides Nutt. ssp. glabra (Jeps.) Abrams,,Brassicaceae,True,OR
PHCH,PHCHL2,Phoenicaulis cheiranthoides Nutt. ssp. lanuginosa (S. Watson) Abrams,,Brassicaceae,True,OR
PHCH,PHCHG2,Phoenicaulis cheiranthoides Nutt. var. glabra Jeps.,,Brassicaceae,True,OR
PHCH,PHCHL,Phoenicaulis cheiranthoides Nutt. var. lanuginosa (S. Watson) Rollins,,Brassicaceae,True,OR
PHCH2,,Physaria chambersii Rollins,Chambers' twinpod,Brassicaceae,False,OR
PHCH2,PHCHS,Physaria chambersii Rollins var. sobolifera S.L. Welsh,,Brassicaceae,True,OR
PHCO10,,Phlox colubrina Wherry & Constance,Snake River phlox,Polemoniaceae,False,OR
PHCO24,,Phegopteris connectilis (Michx.) Watt,long beechfern,Thelypteridaceae,False,OR
